"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"P2RX7",18.6300978595765,2.14647767527005,0.799881846248647,2.6834934251062,0.00728574077895168,0.0493745154627527
"KPNB1",1521.9346372138,-0.481860730309047,0.179579336586549,-2.68327492164897,0.00729050310010038,0.0493866065804594
"S1PR3",255.036687443849,0.683968962014396,0.255145169517282,2.68070511900507,0.00734672236553974,0.0497471200439957
"AP5B1",146.583718224999,0.814247636973132,0.303816911684006,2.68006027860627,0.00736089036540463,0.0498227122161245
"DPM1",152.374836418357,-0.794546491105053,0.296625937970748,-2.67861434013707,0.00739274869349413,0.0500179321029022
"PIGK",378.107444289735,0.635262527962167,0.237340714397491,2.67658471314049,0.0074376760732672,0.0503013794139437
"CSRP2",558.405928281543,-0.697861837114195,0.260765345677229,-2.67620620869614,0.00744608160616513,0.0503376972177074
"ENTPD6",366.520597751966,0.605230874476918,0.226281900387818,2.67467646965855,0.00748013972709372,0.0505473337792971
"CSRNP1",226.404250651737,-0.762189000504721,0.285026160464955,-2.67410191142239,0.00749296774171113,0.0506133947294484
"PRKDC",1340.39362713223,-0.50525424326879,0.188977726344218,-2.67361796039646,0.0075037880952173,0.0506652680255904
"AP005131.5",10.1314733611777,-3.01903920797824,1.12925224042641,-2.67348524970668,0.0075067577361681,0.0506652680255904
"UBE2QL1",14.6845011549983,-2.27916778940343,0.853192316485555,-2.6713412033429,0.00755488090511136,0.0509693206059649
"HIST4H4",220.782453434137,-0.800589325539304,0.299816795523403,-2.67026176482768,0.00757921345493726,0.051112686752023
"MFSD5",191.891270937047,0.714400850125414,0.267609714829968,2.66956246554549,0.00759501443913468,0.0511861648292769
"CDKAL1",159.808632383351,0.763086491420792,0.285862934539807,2.6694139016282,0.00759837510912811,0.0511861648292769
"ACSS1",15.7448074800738,2.56710718820495,0.96169029219218,2.66936997185779,0.00759936910147016,0.0511861648292769
"DOCK3",56.1823910300159,-1.23137059676705,0.461393235222258,-2.66880938593277,0.00761206363413544,0.0512508531241852
"EIF3B",1319.53102817927,-0.529337526630931,0.198514251586494,-2.66649634673859,0.00766464394389351,0.0515839247246697
"TMEM9B",206.27550229861,0.711063535230563,0.266698246743916,2.66617251486219,0.00767203125273694,0.0516126954418404
"LARS",1029.09487898867,-0.554807739717125,0.208110168679866,-2.66593287217302,0.00767750213119156,0.0516285554913016
"POLR1D",241.123192184018,-0.678561576464335,0.254664474367581,-2.66453174573892,0.00770955893038311,0.0518231113670625
"MGAT3",10.8659288564571,-2.64424865676897,0.992513400916532,-2.66419441221363,0.00771729478138945,0.051854092123088
"CHMP5",540.249475526453,0.632609526110252,0.23750339103722,2.66358102655938,0.00773137898300365,0.0519017837960502
"PRRG4",61.6593474249737,1.23291096845104,0.46288314946987,2.6635468797321,0.00773216371883187,0.0519017837960502
"LBR",129.986717821315,0.882722073883175,0.331417260076041,2.6634764697549,0.00773378205150094,0.0519017837960502
"FAM210A",153.125125849259,-0.77445967480991,0.290870669417301,-2.66255678635931,0.00775494833589566,0.0520227784199667
"PLA2G2A",7.75420448327178,-3.52647222388928,1.32461192860766,-2.66226820680686,0.00776160061361698,0.0520463497677357
"GCN1",1276.96572753426,-0.505692196066217,0.189971050709166,-2.66194346021911,0.00776909272077793,0.052075531361625
"NOD1",149.897470217322,-0.801485217370934,0.301140569025208,-2.66149864817398,0.00777936532980072,0.0521233192986204
"SEC16A",560.524019631045,-0.678298346836066,0.254887465614686,-2.6611679205185,0.00778701112992301,0.0521534755926952
"DYNLL2",520.193768418066,0.56318524672708,0.211645903608136,2.66097872496423,0.00779138800142749,0.0521617227402794
"ANKRD29",19.0690266049555,2.22197964352177,0.835110139906943,2.66070250777863,0.00779778199940554,0.0521834620242704
"MYL6",3524.99578194918,0.557970741192528,0.209742367563451,2.66026720149296,0.00780786820545601,0.052229882392528
"ARSE",36.2320054395786,1.44524226182211,0.543364419481765,2.65980290575616,0.00781863898825321,0.0522808428799206
"AL078639.1",801.473776823039,-0.644299924489238,0.242300357351917,-2.65909605553514,0.00783506213613262,0.0523695426858071
"WNT16",16.8526964438565,2.13744943040316,0.803973816758491,2.6586057727863,0.0078464716422677,0.0524096388779479
"YIPF2",1060.33621049853,-0.551385866340307,0.207399674802511,-2.65856668707579,0.00784738185695862,0.0524096388779479
"MT-TC",80.5538909208015,-1.22792867079629,0.461997845623661,-2.65786665982974,0.00786369987807266,0.0524974778897258
"SLC6A8",695.004798622765,-0.594556110311287,0.223729636238467,-2.65747587269827,0.00787282255603416,0.0525372299584364
"PLEKHG1",43.7551954225392,-1.29303284103374,0.486760651526633,-2.6564037930724,0.00789789827275392,0.0526833656705866
"NCOA7",273.614797143537,0.645164756573102,0.242884270608054,2.65626405101471,0.00790117207467911,0.0526840114653815
"CEP192",370.274598573377,-0.607165867736512,0.228634838476117,-2.65561395535062,0.0079164181526421,0.0527644542706045
"PKIG",307.534756024931,0.659573995520505,0.248400969362389,2.65527947500986,0.00792427266471334,0.052795586018056
"ADM",352.115481590033,-0.604875351728648,0.227830969813047,-2.6549303293797,0.00793247900261711,0.0528290358636143
"LYST",196.381297571148,0.704778503379245,0.265563308842958,2.65390014324614,0.00795673693247573,0.0529693169615596
"AC011558.1",157.298179789724,0.790326921298473,0.297920830274606,2.65280853497218,0.00798251365073031,0.0531195922432025
"NAP1L1",1391.30992784656,-0.477209157336874,0.179943024095605,-2.65200143064912,0.00800162028554732,0.0532071342667997
"ALAD",222.774305504529,0.696910787207203,0.262788678674908,2.65198177760672,0.00800208604362289,0.0532071342667997
"RPL35",2462.61198934407,-0.541579526633941,0.204377703130034,-2.64989535717292,0.0080516704929074,0.0534893192240087
"SLC25A39",329.045048478747,-0.623881416001554,0.235436731647696,-2.64988989456038,0.00805180067388581,0.0534893192240087
"AC114488.2",151.543092910099,-0.819966197308925,0.309445827995286,-2.64978914927047,0.00805420189967736,0.0534893192240087
"SLC6A9",119.118735061632,-0.859371759999246,0.324384059436931,-2.64924164735762,0.00806726261318054,0.0535354905021669
"RBM3",1007.68919244522,-0.519577776647712,0.196127019293936,-2.64919019581397,0.00806849096908608,0.0535354905021669
"SLC39A8",127.76410072542,-0.81774779997017,0.308689862121764,-2.6490918566273,0.00807083918804904,0.0535354905021669
"CAMK2D",941.524052341267,0.500087986301727,0.188857276133459,2.64796780161296,0.00809772373908059,0.053692344168402
"CALB2",9.60988063012495,-3.06950251186701,1.15982540845868,-2.64652118282711,0.00813244116368742,0.0539009879366221
"PIAS2",256.367833938658,-0.646611778279284,0.24435575752251,-2.64619006662741,0.00814040633936063,0.0539322246606542
"CBFB",861.027484923326,-0.706238676988699,0.267040478315863,-2.64468773214726,0.00817663357579567,0.0541506048671804
"TMBIM1",2365.86532549112,0.484781550995508,0.183323427868778,2.6444058821686,0.00818344614758882,0.054174086812561
"MT-CO2",1099.41915167821,-0.490885038155111,0.185697736389179,-2.64346269211559,0.00820628087285257,0.0543035737089043
"KCNJ8",67.7854045428371,1.05169507741959,0.397874189115258,2.64328550630091,0.00821057691566744,0.0543103298733599
"DNAJB9",181.553918165388,-0.73267757186585,0.277251170878296,-2.64264915291366,0.00822602252295593,0.0543908020327664
"CMAHP",75.6800335032366,-0.998605336308063,0.377987762973275,-2.64189858542767,0.00824427375809006,0.0544897535792776
"AC079226.1",15.4918198139078,-2.1857248137154,0.827671786920915,-2.64081106575674,0.00827078280680254,0.0546431837789668
"TCF12",876.089216728297,0.506572956707657,0.192050524972142,2.63770670130237,0.00834687392946876,0.0551239388181523
"CSNK1E",226.250345436737,-0.700750572028757,0.265692017593061,-2.63745436681519,0.00835308633797416,0.0551430058688796
"AC023389.1",13.2239970745461,2.49741979653987,0.947060248357763,2.63702314701782,0.00836371243005718,0.0551911831387339
"SP7",522.212798399824,-2.74615860599981,1.04144649764388,-2.63686959648201,0.0083674991314902,0.0551942076760151
"CHI3L1",33.4942329091925,1.48559713978791,0.56371783966234,2.63535590904443,0.00840491025039848,0.0554189370506394
"THSD7A",33.2033322565505,1.45376400801918,0.55168051001338,2.63515564105015,0.00840987110784635,0.055429607544283
"CC2D2A",137.205516069632,0.858616636139843,0.325867944332543,2.63486068842549,0.00841718217613541,0.0554492073933804
"PDXDC1",1039.65547642124,-0.524967883913719,0.199246498107023,-2.63476592512927,0.00841953230516383,0.0554492073933804
"MPRIP",740.799426477022,-0.561607365955283,0.213201080493964,-2.63416754105607,0.00843438578340415,0.0555249779460862
"SYNM",73.9035589066441,1.04796351358606,0.397922794845649,2.63358502493571,0.00844886788412355,0.0555982444930241
"RICTOR",246.79766848143,0.673709962138846,0.255843914158164,2.6332850806932,0.00845633355412972,0.0556252992178235
"RGS2",372.750552178198,0.634269544077611,0.240964364531763,2.63221304656441,0.00848306493778764,0.0557790110481096
"C1QL3",17.7846496772896,-1.99254931359034,0.757201238453742,-2.63146599926232,0.00850173735937477,0.0558796316411066
"SLC4A5",21.3280240889987,-1.87394762443445,0.712170800824465,-2.63131768708437,0.00850544878659974,0.0558818768732898
"RAD21",607.881437902635,0.549940441778273,0.209082190307513,2.63025961689723,0.00853196844826455,0.0560144865787108
"NPR1",8.93687365853179,3.24045238134738,1.23199739010275,2.63024289448952,0.00853238817450543,0.0560144865787108
"RUSC1",134.959067960103,0.839299977886032,0.319151233888545,2.62978766417408,0.00854382138123638,0.0560673486209113
"LYRM2",242.944143477136,-0.662886918086507,0.252146237807045,-2.62897802422808,0.0085641895102499,0.0561787795286686
"HILS1",5.92063222833718,-4.74445985288513,1.80514834315446,-2.62829360859855,0.00858144121584428,0.0562696874979619
"SUSD5",256.782719012908,0.677574813007831,0.257841944860478,2.62786884179948,0.00859216370728214,0.0563177275722766
"STRIP1",288.132039061094,0.626194569174105,0.238315960185407,2.62758133650358,0.00859942806856541,0.0563430721695062
"TFE3",207.580403597991,0.693544087600909,0.264011487378637,2.62694663208442,0.0086154845104686,0.0564259793195501
"DAAM1",92.9791943214958,-0.954578902304881,0.363548237359956,-2.62572831940245,0.00864637989722104,0.0566059683520002
"HOMER1",156.363451521655,-0.763818989815699,0.290929769458219,-2.62544115453744,0.0086536765633959,0.0566313806041019
"MIR4497",8.26757093877696,-3.1393549952213,1.19582001813527,-2.62527382683953,0.00865793078509087,0.0566368702994721
"FADS2",335.841114253253,-1.88837888208377,0.71951380871789,-2.62452069606377,0.00867710190270799,0.056739897812542
"CD81",1778.13752201513,0.554143776024925,0.211218200291584,2.62356073131925,0.00870159302261612,0.0568746021013372
"KLF12",254.741350115025,0.670518140338453,0.255586930746473,2.62344454929727,0.00870456130574647,0.0568746021013372
"PDGFRL",46.4078098500958,-1.33977468413704,0.51086418172295,-2.62256531592897,0.00872705380200338,0.0569991072070193
"HBS1L",410.797587474302,-0.635616212381241,0.242430111167087,-2.62185340476606,0.00874530390893227,0.0570958168196157
"SRD5A1",140.7515595422,-0.859553839211346,0.327871059179223,-2.6216215647795,0.00875125457026414,0.0571121820301811
"SUOX",95.9280250316138,0.922034204912188,0.351786301408036,2.62100656342136,0.00876705740764086,0.0571928060546453
"APBB2",857.701668990735,0.534538494535577,0.203959457284138,2.62080759408428,0.00877217550329407,0.0572036910621808
"PTPRO",11.2411901929084,2.76528807312987,1.05545553083462,2.61999486699659,0.00879310904778712,0.0573176601177098
"NUDCD3",634.844038683053,0.529581955426034,0.20215073822918,2.61973792460576,0.00879973643470929,0.0573383219240802
"CHRDL2",6.85344589366847,-3.95882343845594,1.51158425024289,-2.61898960499213,0.00881906348522253,0.0574416849078732
"BET1L",421.430511179666,-0.577803863034192,0.220651812388761,-2.61862278301241,0.00882855133871504,0.0574809057125683
"RRAS",140.28569561071,0.822320156920446,0.314095923819797,2.61805421388476,0.00884327540595754,0.0575541742766852
"TRAP1",262.650195545395,-0.641996616052457,0.245345220112027,-2.61670724931717,0.00887824493256759,0.0577590960050092
"PHLDA3",780.036363620162,0.530423021981438,0.202800739670317,2.61548859655896,0.00890998964166227,0.0579428855794845
"POMK",153.113650239542,-0.758110014347501,0.289924585906421,-2.61485245198279,0.00892660082508744,0.0580281542463446
"ARF4",1031.99007469057,-0.559673095200176,0.214059139170409,-2.61457229702596,0.00893392507781579,0.0580530092340985
"MAT2A",1399.69501608326,0.48346950386157,0.185019062922905,2.61307941043365,0.00897304505364002,0.0582843737267969
"DCP2",282.167289300937,-0.646026282461126,0.247347308696307,-2.61181852297539,0.00900620475470733,0.0584768572620641
"FAM117A",39.9092598573536,1.31906026632292,0.505187560541374,2.61103077223314,0.00902697707147587,0.0585887909104831
"CAB39L",66.945403830396,1.05009931506679,0.402207734946941,2.61083819087994,0.00903206178098747,0.05859015009984
"AC107021.2",42.549477273522,-1.37006739517303,0.524778185038867,-2.61075523760874,0.00903425277725929,0.05859015009984
"KLF7",278.092272128363,0.666982321803719,0.255529465368926,2.61019730480299,0.0090490014644801,0.0586603545382068
"FAM83D",8.47813193752663,-3.22285390611146,1.23477292833084,-2.6100782031787,0.00905215264205941,0.0586603545382068
"SMILR",16.7761856802958,2.1215783711076,0.813716271265426,2.60727042831317,0.0091267248057934,0.0591204990056531
"DUSP6",57.1093181307243,1.12191420847748,0.430325144007727,2.60713143096591,0.00913043066507519,0.0591214102768223
"PDLIM4",792.307671404824,-0.57434243204368,0.22053122111578,-2.6043588256474,0.0092046332784613,0.0595786235974722
"B4GALT7",330.783210723511,-0.666315935125226,0.255893555219536,-2.60387931440313,0.00921752078016246,0.0596387620356746
"ASPH",3065.44294401943,0.44563287588589,0.17127010077086,2.6019303654296,0.00927006726886389,0.0599553531667589
"CWF19L2",108.907700759122,0.880384255651719,0.338499928405464,2.60084030090893,0.0092995734058112,0.0601227390988566
"MRPL27",175.018894962137,0.780008955384948,0.299993949440705,2.60008229112341,0.00932014077097995,0.0602322269700548
"RGMA",87.4162720462873,0.94163106737463,0.362246240468005,2.59942260866003,0.00933807320365353,0.0603138048298682
"PDE7B",286.26655103092,0.620970269068094,0.238894406019327,2.59935039675168,0.00934003803914259,0.0603138048298682
"DCDC1",22.511462029404,1.76654593060687,0.680091040593244,2.59751389911843,0.00939013198794883,0.0606136857750703
"PDCD6",497.53442565787,-0.575744067985334,0.221675912313443,-2.59723333030091,0.00939780610199156,0.0606396181281424
"TBC1D8",79.2825896880004,1.00220969630055,0.385993255158131,2.59644354637745,0.00941943830863858,0.0607555602769948
"ARHGEF28",137.06495340588,0.817021840191603,0.314752434620553,2.5957601922176,0.00943819123029544,0.0608528480450969
"LINC00484",25.1986256498443,1.7954378839614,0.691762787465171,2.59545311846049,0.00944662892966726,0.060883578523386
"SYNPO",256.225741861019,-0.714447100504839,0.275465728409,-2.59359704973556,0.00949777293078109,0.0611894205559996
"SSR1",951.141621935229,-0.539484375055958,0.208097157237502,-2.5924639347199,0.00952911719080242,0.0613675147087676
"FXYD5",167.391079497733,-0.745143212545815,0.287475212201044,-2.5920259588319,0.00954125718878741,0.0614218431528189
"IMPDH1P5",9.0765643853596,-2.87262779370018,1.10854619830355,-2.59134693537922,0.00956010591061659,0.0615193000837233
"MAP3K3",312.794890477726,0.613830979257544,0.236912900587023,2.59095632925262,0.00957096361594296,0.0615477862634709
"LRRC59",1610.9554064543,-0.59301987078191,0.228887033880323,-2.59088451070574,0.00957296115728035,0.0615477862634709
"AC008914.1",323.736806523375,0.600356548541746,0.231727460624159,2.59078724172217,0.00957566716274226,0.0615477862634709
"RHOA",1994.48808011608,-0.52372420968475,0.202183838011202,-2.59033667001481,0.00958821088484125,0.0615980565721985
"NUSAP1",27.3636427063419,-1.6239871861221,0.626979250598938,-2.59017692303333,0.00959266168866893,0.0615980565721985
"LRAT",7.47900659643966,-3.47082929931375,1.34003356979662,-2.59010623132414,0.00959463185949399,0.0615980565721985
"TEAD1",605.34345788125,0.549744916130205,0.212301833161095,2.58944969030511,0.00961294683355324,0.0616917559368473
"LY6K",45.8636524339785,1.23480399466525,0.476935374867737,2.58903838912701,0.00962443643125716,0.0617415974234188
"TNFRSF12A",890.393918396748,-0.579537834139945,0.223887801948999,-2.58851902200533,0.00963896231458049,0.0618108708672422
"CORO1B",311.825588666491,0.628346952046411,0.242813670937515,2.58777419582816,0.00965982804700357,0.0619187327880029
"SOCS5",177.130554556219,0.73964698999464,0.285837099198316,2.58765216995666,0.00966325034404822,0.0619187327880029
"SRA1",372.920324429164,-0.600362074698298,0.232069059744089,-2.5869974884215,0.00968162978636688,0.0620125402654777
"PIK3R3",101.19018264891,0.905029016422469,0.349896000527808,2.58656576541961,0.0096937669641025,0.0620663079404293
"RPLP0P6",25.0116796328824,-1.61238484452402,0.623422537949577,-2.58634352525514,0.00970002016491035,0.06208237529707
"KDELR2",1606.04702688672,-0.550950080400342,0.213099639780271,-2.58541066032975,0.00972630754816482,0.0622266041941424
"LINC02158",7.00339916492813,4.56484193082778,1.76631054047967,2.58439375535183,0.00975503542983903,0.0623863295538066
"ABALON",60.6865310093424,1.07973411386459,0.418015540106379,2.5829999372507,0.00979453408030048,0.0626147874532085
"PTER",80.8646551134069,-0.950829393130932,0.36825674085779,-2.58197417083565,0.00982369369045658,0.0627769990246017
"GPKOW",133.303561372516,0.795236960503795,0.308026326549014,2.5817175090625,0.00983100194049746,0.06279950122468
"SRSF8",225.194324770235,-0.733377937684678,0.284171581726112,-2.58075748894384,0.00985838075696817,0.0629501455882954
"TP63",25.7732292974969,1.73531244416543,0.672792221927585,2.57926947965253,0.00990095156833089,0.063197644287002
"FSTL3",1362.57311925402,-0.472729266028785,0.183386165089124,-2.57778042198027,0.00994371624594183,0.063446189498443
"AC022034.4",11.0080961078436,2.72196310512266,1.05642088563705,2.5765896359397,0.00997803309810704,0.0636406626407342
"MTHFR",160.008765582253,0.757431658220605,0.294105895463614,2.57537053797112,0.010013275106327,0.0638408846936645
"KIFAP3",496.712487496325,-0.606333858344205,0.235519826811346,-2.5744493215422,0.0100399793709219,0.0639865403182159
"FGFR4",16.7634204442841,-1.98983257099116,0.773248160479971,-2.57334278009279,0.0100721396818632,0.0641668430058921
"ZNF805",154.270186362291,-0.733601586960422,0.285180899226698,-2.57240786093904,0.0100993834609195,0.0643156973626837
"PHLDB1",2315.07936147259,-0.503745091109525,0.195879669896957,-2.57170686153658,0.010119853785628,0.0644118254917659
"CADPS2",83.872855644665,0.955937866147746,0.371725219080226,2.57162499900615,0.0101222467123887,0.0644118254917659
"CALD1",5822.41960986177,0.486719563700818,0.189358674917427,2.57035788781824,0.0101593499953384,0.0646231304076321
"C1QTNF3",759.677051162568,-2.18722269916323,0.851008701719599,-2.57015315441968,0.0101653563052776,0.0646365427954061
"QSER1",228.845805539771,-0.729394157861267,0.283890926263565,-2.5692760507044,0.0101911238953751,0.0647755490827924
"DAZAP1",406.056696121693,-0.562903994080302,0.219105530456364,-2.56909988948183,0.0101963061740326,0.0647836571969284
"MANSC1",12.4282041459421,2.61227451617662,1.01685914260984,2.56896398597748,0.0102003057614502,0.064784247584117
"MIGA1",175.874595236386,-0.706783737214064,0.275161680306296,-2.56861252056357,0.0102106557295939,0.0648036550776888
"MICAL2",697.154500994153,0.59779222959364,0.232733679817362,2.56856777266942,0.0102119741381405,0.0648036550776888
"PSD4",61.8222519372255,-1.06324207671265,0.413960568832296,-2.56846220815632,0.0102150849890296,0.0648036550776888
"PTTG1IP",2304.35351184368,-0.452360133154158,0.176137553377821,-2.56822082786531,0.0102222013268724,0.064816491776209
"TTC39B",368.660456208815,0.59510059798303,0.231725401318927,2.56812845978842,0.0102249256760877,0.064816491776209
"AP005131.4",8.43057457834307,-3.13573017999101,1.22133993061802,-2.56745079840654,0.010244932725682,0.0649185018685456
"YWHAB",753.316316183726,0.525973241677573,0.204876997172771,2.56726352365475,0.0102504679055319,0.0649287659577674
"RASD1",202.386596406899,0.751387124777127,0.292922885360943,2.56513629466424,0.010313528380235,0.0653032612178075
"ADAMTS2",5630.63362039947,-0.443555296680889,0.172933550749781,-2.56488862200414,0.0103208928876165,0.0653249491432614
"COL6A3",48758.2017664637,0.427743641642261,0.166812783275668,2.56421380449836,0.0103409822327767,0.0654271302427075
"KIAA0930",428.238164460179,0.557672198744344,0.217530291860347,2.56365306171871,0.0103577020335607,0.0655079225105024
"MTG1",56.8337452145494,-1.08033476265862,0.421604910144419,-2.56243401503212,0.010394133662718,0.0657132743152318
"JPH1",5.6233304495865,-4.6683948397597,1.82280243883853,-2.56110851087864,0.0104338761654173,0.065939393464602
"DIAPH3",24.35238906671,-1.61347979908707,0.630424619760805,-2.55935404251702,0.0104866881648492,0.0662479047000739
"S100A2",42.4608722847714,-1.23021329662612,0.480950617849379,-2.55787860742783,0.010531284808523,0.0665043015916741
"POLE4",55.1282361573485,1.11829472493141,0.437281262874231,2.55738084358087,0.0105463682802971,0.0665742006822107
"ANP32B",172.272968338041,-0.772907895103294,0.302255939901634,-2.55713054094099,0.0105539603259095,0.0665967747658133
"CSRP1",795.243734290946,0.530298153684002,0.207411491856936,2.55674431988454,0.0105656845139411,0.0666213666572509
"AL021707.5",81.0063505103696,0.962765035292554,0.376559989107256,2.55673747382208,0.0105658924385557,0.0666213666572509
"VSTM4",252.747488640357,-0.640939654860289,0.250756567922675,-2.55602339819044,0.0105875999246323,0.0667158704961372
"COA3",187.873381838484,0.744673547790196,0.291345631474103,2.55597979630729,0.010588926680687,0.0667158704961372
"LGALS1",5093.00276379392,0.48936564322683,0.191540416350513,2.55489495403052,0.0106219848500507,0.066898737093958
"BPGM",128.093223955456,0.8408423722269,0.329167796374315,2.55444907274809,0.0106355986894584,0.0669590482411875
"BCOR",114.97577448766,-0.870028366735938,0.340690379772596,-2.55372155596722,0.0106578448612146,0.0670736399747713
"ADH5",750.460666898647,0.674981085604531,0.264397774426636,2.55290002749937,0.010683015480007,0.0672065423766902
"INMT",7.53886951235186,3.60975872176422,1.4142326160062,2.55245048156094,0.0106968113774868,0.067242582614445
"POP5",188.120105635924,0.746893715168964,0.292618457633859,2.55244908748552,0.0106968541842191,0.067242582614445
"ZEB1",1069.13235273915,0.501582746045816,0.196607877958731,2.55118335670711,0.0107357828513875,0.0674617230104427
"TFR2",28.5351042553314,-1.49088446670671,0.58480520186169,-2.54936936600525,0.0107917933499349,0.0677879958795342
"PHYHD1",22.7615354021905,1.75873568860945,0.689985868900129,2.5489445043461,0.0108049492687411,0.0678449351471163
"ZDHHC4P1",6.78226000456539,4.51134707555659,1.77078025682219,2.54766059096038,0.0108447925628548,0.0680693395419462
"NPR3",1504.00415621175,-0.467626791175221,0.183595562257942,-2.54704844400449,0.0108638350679699,0.0681465417022154
"FOXK1",812.80631985322,-0.543155005060729,0.213252762203078,-2.54700103037113,0.0108653112380545,0.0681465417022154
"MT-CO1",6264.003694568,-0.525906250655512,0.206525982320649,-2.54644110511479,0.0108827573693983,0.0682301570724887
"DLG1",441.681572309423,-0.548728953219554,0.215585097250396,-2.54530095177322,0.0109183592100426,0.0684274946259021
"SETDB2",75.0975115520356,0.970357587929884,0.381291505463898,2.54492317301771,0.0109301783434821,0.0684756885039532
"HSD17B4",696.452370603822,0.560065667951782,0.220090029449068,2.54471167709753,0.010936800138623,0.0684912978469732
"C19orf48",235.921123032418,-0.659596767391071,0.259433896517082,-2.54244636589977,0.0110079494125902,0.0688960919769444
"AC009511.2",43.5749384242346,1.24865569572551,0.491134738369613,2.54238928378512,0.0110097475570707,0.0688960919769444
"DOCK10",104.433385021507,0.863402601453884,0.339979379764497,2.53957343545941,0.011098774243234,0.0694269985950769
"BACE2",132.228033639721,0.772848122485234,0.304760787800769,2.53591719611404,0.0112153249501168,0.0701296129893617
"DPH5",103.018214167889,-0.850884012509655,0.335664358678128,-2.53492511346901,0.0112471366794658,0.0703020232022548
"C1orf52",136.430388602498,-0.785520592639297,0.309992090594756,-2.53400204867222,0.0112768072437388,0.0704609248390805
"LEF1",418.7510400343,-1.94030233778676,0.765831379558434,-2.53358949447267,0.0112900906521657,0.0705173534029618
"ARL4C",848.850465619778,-0.498480290244012,0.196767660955993,-2.53334459444276,0.0112979825063714,0.0705400767707667
"ZNF462",386.261445251151,-0.618271175576806,0.244090210058528,-2.53296179075989,0.0113103280901735,0.0705905798717903
"LZTS1",26.6330662219827,-1.55610763471872,0.614458452178163,-2.53248633687527,0.0113256783592146,0.070659790907019
"AC006058.1",47.3746933933256,-1.16483388544287,0.460091024522874,-2.53174659655843,0.0113495980277472,0.0707586020784832
"DNASE2",348.470579451669,0.61861577952296,0.244344830391076,2.53173262774932,0.011350050143446,0.0707586020784832
"BLVRB",275.54510358385,0.69909536688859,0.276171588129161,2.53138047843515,0.0113614531226872,0.0708030729551002
"MINDY2",156.942433404315,0.73013283476108,0.288448903387026,2.53123803275974,0.0113660685574962,0.0708052272310138
"CYB5RL",31.065798131483,1.47259905346537,0.581858037439012,2.53085625481236,0.0113784468954803,0.070855720941701
"PRKAA2",36.0219774771192,-1.36260676950645,0.538723828058694,-2.52932337226783,0.0114282679263633,0.0711392518854663
"MYLK4",31.3158471069534,-1.41204897686759,0.558463211129339,-2.52845478220867,0.0114565842971334,0.0712887569978848
"AL355607.2",8.1767834055865,3.74315709750929,1.48049080322857,2.52832174934584,0.0114609267146595,0.0712890276478614
"HELZ",562.568983295052,-0.567668423214819,0.224732384165545,-2.52597517408376,0.0115377634167905,0.0717400565206739
"ZNF252P",155.45342226273,0.739730438439914,0.29294751151127,2.52512962005979,0.0115655622323656,0.071885951461514
"TOM1",464.36025300638,0.568640714020847,0.225254009034818,2.52444214625699,0.0115882077197387,0.071982223240121
"SUGCT",120.187840031256,0.877634239453725,0.347661094219623,2.52439589601967,0.0115897326208239,0.071982223240121
"ARL2",235.108309316963,0.662278058523687,0.262390443117626,2.52401745526531,0.011602216754622,0.0720248236247144
"AGAP1",537.987813992415,-0.598854658992092,0.237271206060747,-2.52392470597032,0.0116052782201795,0.0720248236247144
"BLMH",149.948048430288,-0.73216522369229,0.290159468181584,-2.5233201186945,0.0116252519864407,0.0721217933749143
"PLEKHF2",97.5611351344266,0.874517757056858,0.346786857348893,2.52177306759071,0.0116765008994935,0.0724126456306282
"ZNF704",80.5725463691874,0.951019339344017,0.377230150633419,2.52105866338396,0.0117002344266391,0.0725327056063387
"ALDOC",460.851914488594,-0.532016827318356,0.211075133183527,-2.5205092579796,0.0117185155576744,0.072618887702883
"CRBN",255.508813686453,0.619534648068448,0.245811956252927,2.52036010579966,0.0117234828768143,0.072622531395671
"CPQ",560.884969330486,0.542486951288296,0.215323324966624,2.51940634565431,0.0117552907974174,0.0727923776301615
"CADM1",25.8069431259126,-1.63948965387685,0.650848561640294,-2.51900326820258,0.0117687564337755,0.0728485583954087
"SETX",899.637523139518,0.481381878596966,0.191221617614023,2.51740302484328,0.0118223509455152,0.0731530021378652
"RCN1",584.6377439503,-0.546423772191358,0.217104230408146,-2.51687298383871,0.0118401504605918,0.0732358131622506
"GPRC5B",76.155071996115,-1.15595926442718,0.459453277270099,-2.51594519315536,0.0118713641773809,0.0733871928190705
"C12orf45",151.733784493408,-0.737057485049032,0.292961804713369,-2.51588252526694,0.0118734751452431,0.0733871928190705
"ULBP2",73.5967168287349,-0.978300492236604,0.388945960212148,-2.51526071051875,0.0118944390191612,0.0734893749086255
"AC020916.1",92.7206386384906,-0.894292068030968,0.355586613866289,-2.51497675434781,0.011904023233877,0.0735211982448351
"DDR1",186.346034098542,-0.674864993172543,0.268385791623685,-2.51453323624076,0.0119190067545647,0.0735863324687065
"CDC42EP5",80.5090173315053,-0.997554273444487,0.396928725241448,-2.51318236753383,0.01196474668551,0.073841233452107
"ATG9A",290.093475739807,-0.623764288633394,0.248376151120859,-2.51136949267675,0.0120263745049732,0.0741939614642749
"PIP4K2B",622.010415305421,0.504419133401048,0.201015360693848,2.50935615895192,0.0120951464565282,0.0745904848228367
